Region,Rainfall,Temperature,Soil_Moisture,Soil_pH,Nitrogen,Phosphorus,Potassium,Irrigation,Crop_Area,Fertilizer,Pesticide,Sunlight,Humidity,Altitude,Wind_Speed,Groundwater,Crop_Diversity,Mechanization,Yield_Variance,Avg_Yield,Date
Tamil Nadu,815.5457943827944,29,40.377368278196926,7.0,64.35000579937837,35.22754636791829,33.91725407066972,83.86003573364025,1009098.2951435435,200,12,9,58.34619348213464,194.16852257496046,9,11.4082125071154,0.7,0.76691184955763,0.1482943583786457,4.011614662485485,2023-04-01
Chhattisgarh,1221.4914617191528,26,55.11616125555677,6.4,76.29150784275,,39.6911116508551,57.60922570325474,4110.24933339598,175,9,7.5,72.45261298807436,187.05480753976744,7,15.391913227446812,0.72,0.5642062622579612,0.21512903532458097,3.4728595560388436,2023-04-01
Madhya Pradesh,820.5395132265169,27,48.99550099205334,6.9,,33.702875732562696,35.12436842626832,63.68485530078238,5118.283147516129,170,9,8,61.67360930389845,299.8298414297954,10,19.223682992770748,0.62,0.7239417078954704,0.20303450664047906,3.7450134373018993,01-03-23
Gujarat,637.5333199353512,29,35.2071125306969,14.5,55.50863302073614,28.312562566925667,35.27701260758196,60.439887618216396,3738.06569501892,150,8,9,54.46919168583477,186.04349236559761,13,21.414965631158186,0.58,0.6255373613500469,0.30293442663133047,2.8683782558182664,2023-03-01
Bihar,1176.1199027071777,26,55.32661272094756,6.7,77.88613460611587,35.929508075185055,37.8051555143466,69.22992702936028,5332.6729944971485,175,,7.8,72.47051214271791,112.70661395216685,7,15.075129125267713,0.68,0.601863047524376,0.2335892853488855,3.7442994090211092,2023/03/01
Odisha,1197.3480170841226,27,54.07926566295741,6.6,81.0205079481246,39.44050454512186,888.4975378743591,68.55759269487638,4183.210902089494,180,10,7.8,68.52643412428439,118.30252639157645,8,15.60859155825347,0.7,0.6643191089347306,0.23545436054933197,3.8815656479198957,2023-04-01
Odisha,1135.1804167752032,27,53.122111783980515,6.6,75.53070143936077,37.73003621050106,829.6511720412269,67.27107342050964,4433.498439117544,180,10,7.8,70.8127709316008,124.27572153877493,8,14.676389961977995,0.7,0.6441522249111167,0.22665568062952948,3.8778795072617953,2023-04-01
Gujarat,568.831781847954,29,33.56740682880412,14.5,55.44069223420317,27.7143723202894,31.502014721560965,64.24351247261991,3879.5047247914667,150,8,9,50.90119673751923,206.89369304276377,13,20.244344111648704,0.58,0.6135805593592235,0.27206595940490613,3.0182061350299962,2023-03-01
Assam,2087.8615093675216,25,68.52380916841071,5.5,92.96090535840943,42.00777826739175,52.72381854950036,,3175.745654310343,200,11,6,87.88333015147535,81.46731737046471,5,12.947311386766607,0.78,0.5674553744654823,0.18557235779164552,3.752066457009164,2023-04-01
punjab,626.10564797827,,45.16841751048008,seven.two,74.58859424696911,38.93933750665541,43.89650703075574,94.73855153088141,4391.396371328976,9999,12,8 hours,63.23394376753049,242.0482904634635,10,14.46001987780131,75%,0.8011211136992152,0.13736000953571395,4.302134088369928,01/01/23
Maharashtra,669.7222749036417,120,40.158053045304754,6.5,63.91850015911551,29.723389683318217,34.22983001553213,50.32254779428695,4542.035524393936,160,9,8.5h,52.98656071984855,400.3488319705798,12,20.087572295010713,0.6,0.7088674201545628,0.2585726141220136,3.230879922625828,"March 1, 2023"
Gujarat,630.6548339489483,29,32.194383750658446,14.5,53.99847136739199,29.14826336374788,30.115092861377157,60.47012312268032,3669.2715081324855,150,8,9,47.16794396408451,195.7259588480149,13,23.260268870070995,0.58,0.6704630893093516,0.25079654871728774,3.0181261375968527,2023-03-01
Uttar Pradesh,918.2932292362218,26C,49.742110996640754,6.8,72.4776820184177,33.88318573545121,41.448454979686055,72.13447235178752,5287.476832497579,one eighty,10,7.5,64.9209932531519,143.96562566268128,8,17.56414212200965,0.65,0.711747793872902,0.21042092034710455,,02-01-2023
Maharashtra,711.0030901823286,120,36.04405430112809,6.5,54.311304628819904,29.40655561977009,37.48606934096062,57.44913914620866,4598.125485253404,160,9,8.5h,55.581108245553736,427.4506605865241,12,19.938224781976515,0.6,0.6501688552959095,0.24668256191744917,3.3015390959438955,"March 1, 2023"
Punjab,670.6104308795691,24,44.40107036201136,7.2,87.41934295164388,40.13920009568889,43.349048105815164,91.76565822373274,4198.35886013841,9999 INR,12,8h,68.86212344475037,237.8183319095052,10,15.94497805238596,0.75,0.8338652374634533,0.14286998765725742,4.282082989422491,2023-01-01
Maharashtra,658.1370065936775,120,38.76813490748969,6.5,57.86916631386789,30.46455890974069,37.45669639650987,55.360943922107,4508.2135935482875,160,9,8.5h,51.62019217918647,396.53384023732997,12,18.33476747522121,0.6,0.6362725247433016,0.23968005823400984,3.4134961088123017,"March 1, 2023"
Kerala,1873.5616265792087,26,64.48639608202417,5.8,82.79722743884102,43.54523977939262,39.966910451781985,73.75081768108846,2880.762018480872,210,13,6.5,84.1506703317385,-539.6765455890347,5,9.499147722379824,0.8,0.6151925318340057,0.19441518337993524,3.9397610996570047,2023/04/01
Madhya Pradesh,902.855583191193,27,45.5852919631196,6.9,,34.01008547157771,37.51871736478171,67.36007947624499,4395.1950399361685,170,9,8,60.77888566681164,291.34546667223947,10,18.302965259078086,0.62,0.6968187180290336,0.20001282798695103,3.424404819253062,01-03-23
punjab,622.2897812266314,,45.338206251052114,seven.two,79.1622937878292,37.454729359683796,44.873128274310545,92.58595595786358,4360.087803019664,9999,12,8 hours,59.05009278530869,249.1355846974397,10,15.64761252446432,75%,0.8242745950075251,0.15902802986594147,4.194027201991917,01/01/23
punjab,672.7532968358711,,44.99378824314688,seven.two,81.89089478466694,39.056981225367835,42.446685529160646,85.75642970475644,4204.144356180962,9999,12,8 hours,58.975307368901035,258.3076980484128,10,13.961552476049462,75%,0.8691569691953334,0.1566186970720894,4.710791660313839,01/01/23
Telangana,799.8345218276124,29,40.14625847758333,7.1,65.91803671828166,35.08183331853741,34.6854391808156,68.63905696605507,3571.200349896855,170,9,8.7,56.572948404480385,298.4915163689856,10,22.246988030689504,0.63,0.7202338873388267,,3.2036452430253277,2023-04-01
Odisha,1165.0398179494916,27,50.62676906338929,6.6,65.0349766233674,38.76163679756307,845.604998917378,74.38026419189386,3997.008186783374,180,10,7.8,67.08136301202443,127.72428138934609,8,14.962954941996454,0.7,0.6671707208256681,0.22065245434597805,3.9709659520046174,2023-04-01
Himachal Pradesh,1180.4418238307167,,47.628253481061385,6.5,62.45018070108226,29.963171639220118,34.63799075166551,47.46065527994534,1989.6450424407017,140,7,7,63.671428577353545,1228.7365315886466,6,10.353094400860915,0.75,0.6349985924124169,0.15767668257843348,3.119208352002205,2023-04-01
Rajasthan,-45.98890231232206,30,29.22076264320357,8.0,52.65685705088237,24.812198095292757,29.599560427576396,39.73509231782143,3518.6806407918452,140,8,,42.56966726695481,301.0900816946993,15,23.876313856244053,0.5,0.5930404867378049,0.31064425448632055,2.418912522123344,2023.03.01
Gujarat,567.6382871001643,29,38.36505891276382,14.5,50.5118955139466,29.748716294842406,31.256506237711058,61.208832968692626,3917.863171387637,150,8,9,48.3583150102907,194.28720633895026,13,22.411628161227156,0.58,0.655732658103104,0.26121707152394125,2.9442675860553558,2023-03-01
Punjab,654.6435600304462,24,42.876803216218114,7.2,78.82762251767832,38.452841750931455,45.563360079236645,95.21226739055277,4395.762208819264,9999 INR,12,8h,59.4591839048429,274.6042406936038,10,15.360838072409063,0.75,0.822312498039099,0.1518229771567195,4.441087277494495,2023-01-01
Kerala,1864.9777393921145,26,62.413163886225526,5.8,81.98062913867037,42.24623119881425,47.65201972895634,69.45699644697751,2975.0418306726892,210,13,6.5,80.69936250928183,-533.9891348528859,5,10.322774064754027,0.8,0.5967360068285571,0.21008029233739386,4.10599583375508,2023/04/01
Karnataka,803.7313288948209,27,43.028377751900194,6.8,58.82118614439791,33.577477219027486,35.47795950436929,55.17274782994719,4232.428366120962,165,9,8.5,66.80810162915157,635.4699647382203,11,,0.65,0.7781761652460424,0.2407091728221158,3.498583889791632,04/01/23
Madhya Pradesh,811.909361616068,27,50.49576764819216,6.9,,29.99289168234803,37.7949434928737,62.816549519927335,4241.048306829819,170,9,8,60.66015761426958,299.7939408174732,10,17.74275822503263,0.62,0.6602093303825617,0.1879018648699676,3.1826297238499044,01-03-23
Telangana,762.3051434439499,29,38.39397300749631,7.1,66.91214171268903,30.696649349661122,36.79558647630603,63.472777729899086,4063.0676886810807,170,9,8.7,58.58764961078058,321.2880138543556,10,20.3681101499581,0.63,0.7604934278500416,,3.6227040910039663,2023-04-01
Madhya Pradesh,826.7297953274553,27,43.74204042010349,6.9,,34.06645625893197,39.281543565814346,67.89818911542964,4695.36051274684,170,9,8,57.105365639273145,298.2615721694765,10,17.23533800534025,0.62,0.5897919039905211,0.20113560351341658,3.6088949250018225,01-03-23
West Bengal,1442.8161613203906,25,55.20428467883985,6.5,74.41298681328722,36.46966932404876,39.998927024361535,79.27066854437334,4435.522736141878,190,11,7.5,,97.3611115945236,6,13.202625400554776,0.72,0.6267355364838424,0.18382599330570173,3.80028118610703,03/01/2023
Odisha,1254.9923059134994,27,58.210830888547896,6.6,85.1358664241227,38.12953287146674,788.0105355825596,64.6616011075922,4494.190230804628,180,10,7.8,72.80059103598397,117.57122393030275,8,14.881203495793338,0.7,0.6641399928740414,0.22238243574338268,3.7028333387213372,2023-04-01
punjab,630.4865401392249,,43.00725926525535,seven.two,78.49613133713795,38.091681662694484,43.74601991378485,99.22371735356111,4108.392939703534,9999,12,8 hours,61.56151482118187,250.90391327167634,10,15.854551822538191,75%,0.837200946664546,0.1521335243080877,4.7753488521371965,01/01/23
Andhra Pradesh,905.047270937626,28,44.44332227399324,6.9,71.95352125727278,32.736609730310846,35.2749007599423,77.64076879364576,4269.739834311009,185,10,8.5,69.00986452132702,140.3959035508995,9,16.513850214484226,0.68,,0.19512841187601115,3.8741260705646052,01-Apr-2023
Tamil Nadu,875.7804157034303,29,40.44813159972292,7.0,67.16889488305331,34.67119426849284,33.75996602443712,83.91252357546519,1031551.5108492662,200,12,9,60.98255389107512,184.72973165595684,9,11.773159301829772,0.7,0.7820551091229266,0.16719849062885866,3.9213164224724433,2023-04-01
Uttar Pradesh,890.7558124550076,26C,52.61399505443899,6.8,69.76397426950417,33.630512241283,38.38480420805141,77.06252831630194,5242.548112449669,one eighty,10,7.5,69.43543868295247,149.1358062690944,8,18.142580525634962,0.65,0.6869537677719595,0.2203372341704665,,02-01-2023
Tamil Nadu,825.5484376403233,29,40.68757673809177,7.0,65.71003566179935,36.08901901879345,36.74561051123823,89.29167620624601,1061519.2339306374,200,12,9,64.37929637377613,200.60158644578354,9,12.236089549150941,0.7,0.7331846593424834,0.16005747544772864,3.9841224649682854,2023-04-01
Madhya Pradesh,857.6281852011703,27,46.94189648316264,6.9,,33.28170878680086,36.273745628961656,64.78335309932831,5081.95591730481,170,9,8,59.308545697359165,295.9754512916575,10,16.060884296517187,0.62,0.5871358579525404,0.2186680228214457,3.323477081903066,01-03-23
Gujarat,609.784209855487,29,35.39683619106732,14.5,54.76749518283119,27.33818751602865,35.37083632583892,60.40043913495628,3626.6775875489498,150,8,9,47.78319163485383,187.52418314207873,13,22.51238225911376,0.58,0.6717580847752345,0.27571757155771404,3.0331966584054175,2023-03-01
Uttar Pradesh,882.2269474747029,26C,49.16777461163237,6.8,72.60209231122312,31.398714221691037,39.355266598678995,71.88987714610444,4463.42196195628,one eighty,10,7.5,68.21822923153319,151.02139441830786,8,17.287207919706226,0.65,0.7003691401435472,0.22440145575424583,,02-01-2023
Himachal Pradesh,1253.240833706616,,49.55539908861919,6.5,58.485094731487,28.27164253618623,30.798341029182737,52.49198662997539,2142.26014592383,140,7,7,61.875503715072085,1229.943149488746,6,10.24567452451631,0.75,0.6409044114489825,0.16956614603859427,3.110002156750695,2023-04-01
Haryana,612.1854292521625,25,,7.5,71.9598053562989,36.44331959272633,43.53880803710879,89.25635188657917,3939.38884991949,210 USD,eleven,8.2,65.92551989193782,253.84766691504063,11,14.888501670066342,0.7,0.7995252234445506,0.18062210467281203,4.0792762100070465,2023/02/01
Chhattisgarh,1261.0697114734096,26,62.27951384152146,6.4,87.39517047314607,,43.54446540875012,59.36848546832321,4000.525705865406,175,9,7.5,68.86996881683145,200.93327563437424,7,14.296581126672892,0.72,0.568013017912368,0.20143686226615884,3.9102398286845497,2023-04-01
Andhra Pradesh,936.9959531994552,28,44.74347927280307,6.9,71.99350208737346,33.432104703623644,34.280297218104685,68.96044077431411,4132.705622386812,185,10,8.5,63.72576571869705,150.8383390176843,9,15.166156148978036,0.68,,0.19597995508617885,3.9719796560056153,01-Apr-2023
West Bengal,1361.569187281041,25,56.04800160036728,6.5,82.91217092259201,38.322008628403104,41.015904083390225,81.25581726686605,4872.702009927555,190,11,7.5,,92.16430377952568,6,15.416211011032921,0.72,0.6232271536050163,0.1770710407782011,3.795780438841949,03/01/2023
Chhattisgarh,1227.3080852969981,26,54.99576707711407,6.4,79.92799043586314,,41.34293270029462,60.82692452667582,4232.137030826676,175,9,7.5,71.37159658691647,196.07967230405117,7,13.265582478842427,0.72,0.6156065895803036,0.18914088993008127,3.4936036303120495,2023-04-01
Karnataka,736.0915612672117,27,41.70309832026153,6.8,68.40962305037867,32.12390529349938,35.91932257611463,60.890399209907855,4216.848136257523,165,9,8.5,63.61019423314773,613.180560791722,11,,0.65,0.741836626072525,0.22897656644577444,3.417673981651094,04/01/23
Kerala,1824.4543250089419,26,65.46290536961048,5.8,80.17908194611029,37.73100316441732,44.25395772405368,72.25941427630238,3224.169244017188,210,13,6.5,79.72596992060942,-475.9745385577323,5,10.30729127171661,0.8,0.5460205845878445,0.20192063117736556,3.9957739093981504,2023/04/01
Tamil Nadu,806.3866274977789,29,40.107788143396,7.0,62.4145089641835,32.66321422233538,38.910468881522405,84.0535804995375,957610.087617634,200,12,9,65.01924454620263,201.57299474749095,9,13.271118688732278,0.7,0.7769189728841123,0.15569775021085824,4.040217031415018,2023-04-01
Kerala,1808.817972098536,26,66.43761495237521,5.8,88.48132558575965,43.73563584322985,45.89655510549648,70.00706415813002,3170.1934731432075,210,13,6.5,80.10978389476948,-526.7543123712234,5,10.184778101833409,0.8,0.5733195060317239,0.2032247304272116,3.770845460261835,2023/04/01
Karnataka,772.7558029650027,27,42.12589934872087,6.8,68.70241055770832,33.199646326189544,35.10260740684335,63.33400978433928,4478.3382110517405,165,9,8.5,61.58927197629645,612.0742712991498,11,,0.65,0.7155676829358814,0.22212401500851936,3.6104635477846125,04/01/23
Chhattisgarh,1282.6862105856333,26,54.933563174663,6.4,82.05417982690798,,42.59255328604556,59.48553173566388,4278.929223706283,175,9,7.5,73.19060966958806,202.5976155773931,7,13.084147803165605,0.72,0.5983838194683658,0.19124335562350275,3.5302158839648774,2023-04-01
Gujarat,618.1035595376386,29,34.52105938083846,14.5,55.77666195076506,26.287883884758973,32.15207633474655,60.80586713089623,3563.372074689514,150,8,9,48.135511206622695,184.80993566870248,13,22.692499362217283,0.58,0.6900735334755544,0.2741830497027985,2.999039372538625,2023-03-01
Haryana,633.6524204471068,25,,7.5,77.93228492452712,36.14466860860735,42.219008673079934,90.86391253677023,3798.2881499053597,210 USD,eleven,8.2,54.284644090210655,235.59340260519872,11,14.086703964038241,0.7,0.8239673717760141,0.18834714186424475,4.119628189947288,2023/02/01
Telangana,797.7057163186595,29,40.003035916620725,7.1,64.85982606950651,29.912634248121837,34.73621813334354,70.77998370603933,4099.454105575719,170,9,8.7,55.817987719680616,314.4341747722468,10,21.335750657450085,0.63,0.6923490529747401,,3.52071983689662,2023-04-01
Maharashtra,741.6826539593774,120,39.018193039563485,6.5,61.51083678404475,27.87032782153747,34.68932623667988,58.2456904211607,4567.76606446416,160,9,8.5h,57.45042846687627,379.7775331274327,12,19.350910411490506,0.6,0.6248018550481687,0.26388512369401107,3.000986360277219,"March 1, 2023"
Odisha,1206.125491059897,27,54.6912451473778,6.6,76.16886466721078,35.80830260868423,796.8392563450914,65.51813464522532,4167.183377106625,180,10,7.8,76.75174834570689,118.16301654912688,8,14.528672054358577,0.7,0.6008091706843588,0.20975572719829222,3.7902781249727786,2023-04-01
Rajasthan,-48.991239924376934,30,32.53592220955562,8.0,49.76336418255063,27.934097272250796,31.23990366716484,40.98993265233916,3244.808250797074,140,8,,41.29486128812678,318.44894873851644,15,24.531116669488302,0.5,0.66068970557318,0.3090321583259649,2.3346162389888474,2023.03.01
Haryana,639.0541383067346,25,,7.5,75.56485369713188,41.55836775264173,44.8312802482077,91.50522007015887,3917.014429315348,210 USD,eleven,8.2,56.365944582113286,251.75658219226577,11,14.469616202795587,0.7,0.8037770469996875,0.1852105613518513,4.0945705877370795,2023/02/01
West Bengal,1429.3550460895658,25,56.984918204487165,6.5,73.11600869922405,40.59883566807847,41.47147850079532,84.23766112244995,4867.27023045979,190,11,7.5,,101.6233610701379,6,13.980113555964907,0.72,0.6728204233411791,0.17675323853427868,4.163716165773548,03/01/2023
Himachal Pradesh,1182.511424354325,,51.16150038213063,6.5,63.09273880476041,28.812272401254408,32.26403889508815,49.023494540513575,1947.135520831776,140,7,7,67.76027401820645,1110.2041968995743,6,10.509215556406417,0.75,0.7168601524952514,0.15309246231917997,3.3851518528308167,2023-04-01
